INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_TYPE,ANC_TYPE,XML_DATA_ITEM,MARKET_RUN_ID,MW,ANC_REGION,OPR_INTERVAL,GROUP,OPR_TM,,,,,,
2019-07-02T21:00:00-00:00,2019-07-02T21:15:00-00:00,7/2/2019,15,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,1,2,57,,,,,,
2019-07-02T21:15:00-00:00,2019-07-02T21:30:00-00:00,7/2/2019,15,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,2,2,58,,,,,,
2019-07-02T21:30:00-00:00,2019-07-02T21:45:00-00:00,7/2/2019,15,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,3,2,59,,,,,,
2019-07-02T21:45:00-00:00,2019-07-02T22:00:00-00:00,7/2/2019,15,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,4,2,60,,,,,,
2019-07-02T22:00:00-00:00,2019-07-02T22:15:00-00:00,7/2/2019,16,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,1,2,61,,,,,,
2019-07-02T22:15:00-00:00,2019-07-02T22:30:00-00:00,7/2/2019,16,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,2,2,62,,,,,,
2019-07-02T22:30:00-00:00,2019-07-02T22:45:00-00:00,7/2/2019,16,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,3,2,63,,,,,,
2019-07-02T22:45:00-00:00,2019-07-02T23:00:00-00:00,7/2/2019,16,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,4,2,64,,,,,,
2019-07-02T23:00:00-00:00,2019-07-02T23:15:00-00:00,7/2/2019,17,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,1,2,65,,,,,,
2019-07-02T23:15:00-00:00,2019-07-02T23:30:00-00:00,7/2/2019,17,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,2,2,66,,,,,,
2019-07-02T23:30:00-00:00,2019-07-02T23:45:00-00:00,7/2/2019,17,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,3,2,67,,,,,,
2019-07-02T23:45:00-00:00,2019-07-03T00:00:00-00:00,7/2/2019,17,interval,RD,RD_CLR_PRC,RTM,3.50278,AS_CAISO_EXP,4,2,68,,,,,,
2019-07-03T00:00:00-00:00,2019-07-03T00:15:00-00:00,7/2/2019,18,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,1,2,69,,,,,,
2019-07-03T00:15:00-00:00,2019-07-03T00:30:00-00:00,7/2/2019,18,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,2,70,,,,,,
2019-07-03T00:30:00-00:00,2019-07-03T00:45:00-00:00,7/2/2019,18,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,2,71,,,,,,
2019-07-03T00:45:00-00:00,2019-07-03T01:00:00-00:00,7/2/2019,18,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,2,72,,,,,,
2019-07-03T01:00:00-00:00,2019-07-03T01:15:00-00:00,7/2/2019,19,interval,RD,RD_CLR_PRC,RTM,1.99,AS_CAISO_EXP,1,2,73,,,,,,
2019-07-03T01:15:00-00:00,2019-07-03T01:30:00-00:00,7/2/2019,19,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,2,74,,,,,,
2019-07-03T01:30:00-00:00,2019-07-03T01:45:00-00:00,7/2/2019,19,interval,RD,RD_CLR_PRC,RTM,10.01,AS_CAISO_EXP,3,2,75,,,,,,
2019-07-03T01:45:00-00:00,2019-07-03T02:00:00-00:00,7/2/2019,19,interval,RD,RD_CLR_PRC,RTM,10.01,AS_CAISO_EXP,4,2,76,,,,,,
2019-07-03T02:00:00-00:00,2019-07-03T02:15:00-00:00,7/2/2019,20,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,1,2,77,,,,,,
2019-07-03T02:15:00-00:00,2019-07-03T02:30:00-00:00,7/2/2019,20,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,2,2,78,,,,,,
2019-07-03T02:30:00-00:00,2019-07-03T02:45:00-00:00,7/2/2019,20,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,3,2,79,,,,,,
2019-07-03T02:45:00-00:00,2019-07-03T03:00:00-00:00,7/2/2019,20,interval,RD,RD_CLR_PRC,RTM,8.95142,AS_CAISO_EXP,4,2,80,,,,,,
2019-07-03T03:00:00-00:00,2019-07-03T03:15:00-00:00,7/2/2019,21,interval,RD,RD_CLR_PRC,RTM,6.11632,AS_CAISO_EXP,1,2,81,,,,,,
2019-07-03T03:15:00-00:00,2019-07-03T03:30:00-00:00,7/2/2019,21,interval,RD,RD_CLR_PRC,RTM,7.12969,AS_CAISO_EXP,2,2,82,,,,,,
2019-07-03T03:30:00-00:00,2019-07-03T03:45:00-00:00,7/2/2019,21,interval,RD,RD_CLR_PRC,RTM,6.11,AS_CAISO_EXP,3,2,83,,,,,,
2019-07-03T03:45:00-00:00,2019-07-03T04:00:00-00:00,7/2/2019,21,interval,RD,RD_CLR_PRC,RTM,6.11,AS_CAISO_EXP,4,2,84,,,,,,
2019-07-03T04:00:00-00:00,2019-07-03T04:15:00-00:00,7/2/2019,22,interval,RD,RD_CLR_PRC,RTM,3,AS_CAISO_EXP,1,2,85,,,,,,
2019-07-03T04:15:00-00:00,2019-07-03T04:30:00-00:00,7/2/2019,22,interval,RD,RD_CLR_PRC,RTM,3,AS_CAISO_EXP,2,2,86,,,,,,
2019-07-03T04:30:00-00:00,2019-07-03T04:45:00-00:00,7/2/2019,22,interval,RD,RD_CLR_PRC,RTM,6.33797,AS_CAISO_EXP,3,2,87,,,,,,
2019-07-03T04:45:00-00:00,2019-07-03T05:00:00-00:00,7/2/2019,22,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,4,2,88,,,,,,
2019-07-03T05:00:00-00:00,2019-07-03T05:15:00-00:00,7/2/2019,23,interval,RD,RD_CLR_PRC,RTM,0.73,AS_CAISO_EXP,1,2,89,,,,,,
2019-07-03T05:15:00-00:00,2019-07-03T05:30:00-00:00,7/2/2019,23,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,2,2,90,,,,,,
2019-07-03T05:30:00-00:00,2019-07-03T05:45:00-00:00,7/2/2019,23,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,3,2,91,,,,,,
2019-07-03T05:45:00-00:00,2019-07-03T06:00:00-00:00,7/2/2019,23,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,4,2,92,,,,,,
2019-07-03T06:00:00-00:00,2019-07-03T06:15:00-00:00,7/2/2019,24,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,1,2,93,,,,,,
2019-07-03T06:15:00-00:00,2019-07-03T06:30:00-00:00,7/2/2019,24,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,2,2,94,,,,,,
2019-07-03T06:30:00-00:00,2019-07-03T06:45:00-00:00,7/2/2019,24,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,3,2,95,,,,,,
2019-07-03T06:45:00-00:00,2019-07-03T07:00:00-00:00,7/2/2019,24,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,4,2,96,,,,,,
2019-07-03T07:00:00-00:00,2019-07-03T07:15:00-00:00,7/3/2019,1,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,3,1,,,,,,
2019-07-03T07:15:00-00:00,2019-07-03T07:30:00-00:00,7/3/2019,1,interval,RD,RD_CLR_PRC,RTM,0.01,AS_CAISO_EXP,2,3,2,,,,,,
2019-07-03T07:30:00-00:00,2019-07-03T07:45:00-00:00,7/3/2019,1,interval,RD,RD_CLR_PRC,RTM,1.61,AS_CAISO_EXP,3,3,3,,,,,,
2019-07-03T07:45:00-00:00,2019-07-03T08:00:00-00:00,7/3/2019,1,interval,RD,RD_CLR_PRC,RTM,3.02,AS_CAISO_EXP,4,3,4,,,,,,
2019-07-03T08:00:00-00:00,2019-07-03T08:15:00-00:00,7/3/2019,2,interval,RD,RD_CLR_PRC,RTM,10.99,AS_CAISO_EXP,1,3,5,,,,,,
2019-07-03T08:15:00-00:00,2019-07-03T08:30:00-00:00,7/3/2019,2,interval,RD,RD_CLR_PRC,RTM,10.99,AS_CAISO_EXP,2,3,6,,,,,,
2019-07-03T08:30:00-00:00,2019-07-03T08:45:00-00:00,7/3/2019,2,interval,RD,RD_CLR_PRC,RTM,1.61,AS_CAISO_EXP,3,3,7,,,,,,
2019-07-03T08:45:00-00:00,2019-07-03T09:00:00-00:00,7/3/2019,2,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,4,3,8,,,,,,
2019-07-03T09:00:00-00:00,2019-07-03T09:15:00-00:00,7/3/2019,3,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,3,9,,,,,,
2019-07-03T09:15:00-00:00,2019-07-03T09:30:00-00:00,7/3/2019,3,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,3,10,,,,,,
2019-07-03T09:30:00-00:00,2019-07-03T09:45:00-00:00,7/3/2019,3,interval,RD,RD_CLR_PRC,RTM,3.02,AS_CAISO_EXP,3,3,11,,,,,,
2019-07-03T09:45:00-00:00,2019-07-03T10:00:00-00:00,7/3/2019,3,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,3,12,,,,,,
2019-07-03T10:00:00-00:00,2019-07-03T10:15:00-00:00,7/3/2019,4,interval,RD,RD_CLR_PRC,RTM,6.86287,AS_CAISO_EXP,1,3,13,,,,,,
2019-07-03T10:15:00-00:00,2019-07-03T10:30:00-00:00,7/3/2019,4,interval,RD,RD_CLR_PRC,RTM,7.27446,AS_CAISO_EXP,2,3,14,,,,,,
2019-07-03T10:30:00-00:00,2019-07-03T10:45:00-00:00,7/3/2019,4,interval,RD,RD_CLR_PRC,RTM,1.61,AS_CAISO_EXP,3,3,15,,,,,,
2019-07-03T10:45:00-00:00,2019-07-03T11:00:00-00:00,7/3/2019,4,interval,RD,RD_CLR_PRC,RTM,4.4,AS_CAISO_EXP,4,3,16,,,,,,
2019-07-03T11:00:00-00:00,2019-07-03T11:15:00-00:00,7/3/2019,5,interval,RD,RD_CLR_PRC,RTM,10.99,AS_CAISO_EXP,1,3,17,,,,,,
2019-07-03T11:15:00-00:00,2019-07-03T11:30:00-00:00,7/3/2019,5,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,2,3,18,,,,,,
2019-07-03T11:30:00-00:00,2019-07-03T11:45:00-00:00,7/3/2019,5,interval,RD,RD_CLR_PRC,RTM,1.61,AS_CAISO_EXP,3,3,19,,,,,,
2019-07-03T11:45:00-00:00,2019-07-03T12:00:00-00:00,7/3/2019,5,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,3,20,,,,,,
2019-07-03T12:00:00-00:00,2019-07-03T12:15:00-00:00,7/3/2019,6,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,3,21,,,,,,
2019-07-03T12:15:00-00:00,2019-07-03T12:30:00-00:00,7/3/2019,6,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,3,22,,,,,,
2019-07-03T12:30:00-00:00,2019-07-03T12:45:00-00:00,7/3/2019,6,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,3,23,,,,,,
2019-07-03T12:45:00-00:00,2019-07-03T13:00:00-00:00,7/3/2019,6,interval,RD,RD_CLR_PRC,RTM,3.27,AS_CAISO_EXP,4,3,24,,,,,,
2019-07-03T13:00:00-00:00,2019-07-03T13:15:00-00:00,7/3/2019,7,interval,RD,RD_CLR_PRC,RTM,1.67,AS_CAISO_EXP,1,3,25,,,,,,
2019-07-03T13:15:00-00:00,2019-07-03T13:30:00-00:00,7/3/2019,7,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,2,3,26,,,,,,
2019-07-03T13:30:00-00:00,2019-07-03T13:45:00-00:00,7/3/2019,7,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,3,27,,,,,,
2019-07-03T13:45:00-00:00,2019-07-03T14:00:00-00:00,7/3/2019,7,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,3,28,,,,,,
2019-07-03T14:00:00-00:00,2019-07-03T14:15:00-00:00,7/3/2019,8,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,3,29,,,,,,
2019-07-03T14:15:00-00:00,2019-07-03T14:30:00-00:00,7/3/2019,8,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,3,30,,,,,,
2019-07-03T14:30:00-00:00,2019-07-03T14:45:00-00:00,7/3/2019,8,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,3,31,,,,,,
2019-07-03T14:45:00-00:00,2019-07-03T15:00:00-00:00,7/3/2019,8,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,3,32,,,,,,
2019-07-03T15:00:00-00:00,2019-07-03T15:15:00-00:00,7/3/2019,9,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,1,3,33,,,,,,
2019-07-03T15:15:00-00:00,2019-07-03T15:30:00-00:00,7/3/2019,9,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,2,3,34,,,,,,
2019-07-03T15:30:00-00:00,2019-07-03T15:45:00-00:00,7/3/2019,9,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,3,3,35,,,,,,
2019-07-03T15:45:00-00:00,2019-07-03T16:00:00-00:00,7/3/2019,9,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,4,3,36,,,,,,
2019-07-03T16:00:00-00:00,2019-07-03T16:15:00-00:00,7/3/2019,10,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,3,37,,,,,,
2019-07-03T16:15:00-00:00,2019-07-03T16:30:00-00:00,7/3/2019,10,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,3,38,,,,,,
2019-07-03T16:30:00-00:00,2019-07-03T16:45:00-00:00,7/3/2019,10,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,3,39,,,,,,
2019-07-03T16:45:00-00:00,2019-07-03T17:00:00-00:00,7/3/2019,10,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,3,40,,,,,,
2019-07-03T17:00:00-00:00,2019-07-03T17:15:00-00:00,7/3/2019,11,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,3,41,,,,,,
2019-07-03T17:15:00-00:00,2019-07-03T17:30:00-00:00,7/3/2019,11,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,3,42,,,,,,
2019-07-03T17:30:00-00:00,2019-07-03T17:45:00-00:00,7/3/2019,11,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,3,43,,,,,,
2019-07-03T17:45:00-00:00,2019-07-03T18:00:00-00:00,7/3/2019,11,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,3,44,,,,,,
2019-07-03T18:00:00-00:00,2019-07-03T18:15:00-00:00,7/3/2019,12,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,3,45,,,,,,
2019-07-03T18:15:00-00:00,2019-07-03T18:30:00-00:00,7/3/2019,12,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,3,46,,,,,,
2019-07-03T18:30:00-00:00,2019-07-03T18:45:00-00:00,7/3/2019,12,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,3,47,,,,,,
2019-07-03T18:45:00-00:00,2019-07-03T19:00:00-00:00,7/3/2019,12,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,3,48,,,,,,
2019-07-03T19:00:00-00:00,2019-07-03T19:15:00-00:00,7/3/2019,13,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,3,49,,,,,,
2019-07-03T19:15:00-00:00,2019-07-03T19:30:00-00:00,7/3/2019,13,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,3,50,,,,,,
2019-07-03T19:30:00-00:00,2019-07-03T19:45:00-00:00,7/3/2019,13,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,3,51,,,,,,
2019-07-03T19:45:00-00:00,2019-07-03T20:00:00-00:00,7/3/2019,13,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,3,52,,,,,,
2019-07-03T20:00:00-00:00,2019-07-03T20:15:00-00:00,7/3/2019,14,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,1,3,53,,,,,,
2019-07-03T20:15:00-00:00,2019-07-03T20:30:00-00:00,7/3/2019,14,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,2,3,54,,,,,,
2019-07-03T20:30:00-00:00,2019-07-03T20:45:00-00:00,7/3/2019,14,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,3,3,55,,,,,,
2019-07-03T20:45:00-00:00,2019-07-03T21:00:00-00:00,7/3/2019,14,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,4,3,56,,,,,,
2019-07-03T21:00:00-00:00,2019-07-03T21:15:00-00:00,7/3/2019,15,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,1,3,57,,,,,,
2019-07-03T21:15:00-00:00,2019-07-03T21:30:00-00:00,7/3/2019,15,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,3,58,,,,,,
2019-07-03T21:30:00-00:00,2019-07-03T21:45:00-00:00,7/3/2019,15,interval,RD,RD_CLR_PRC,RTM,1.67,AS_CAISO_EXP,3,3,59,,,,,,
2019-07-03T21:45:00-00:00,2019-07-03T22:00:00-00:00,7/3/2019,15,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,4,3,60,,,,,,
2019-07-03T22:00:00-00:00,2019-07-03T22:15:00-00:00,7/3/2019,16,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,1,3,61,,,,,,
2019-07-03T22:15:00-00:00,2019-07-03T22:30:00-00:00,7/3/2019,16,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,2,3,62,,,,,,
2019-07-03T22:30:00-00:00,2019-07-03T22:45:00-00:00,7/3/2019,16,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,3,63,,,,,,
2019-07-03T22:45:00-00:00,2019-07-03T23:00:00-00:00,7/3/2019,16,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,3,64,,,,,,
2019-07-03T23:00:00-00:00,2019-07-03T23:15:00-00:00,7/3/2019,17,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,3,65,,,,,,
2019-07-03T23:15:00-00:00,2019-07-03T23:30:00-00:00,7/3/2019,17,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,3,66,,,,,,
2019-07-03T23:30:00-00:00,2019-07-03T23:45:00-00:00,7/3/2019,17,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,3,67,,,,,,
2019-07-03T23:45:00-00:00,2019-07-04T00:00:00-00:00,7/3/2019,17,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,3,68,,,,,,
2019-07-04T00:00:00-00:00,2019-07-04T00:15:00-00:00,7/3/2019,18,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,3,69,,,,,,
2019-07-04T00:15:00-00:00,2019-07-04T00:30:00-00:00,7/3/2019,18,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,3,70,,,,,,
2019-07-04T00:30:00-00:00,2019-07-04T00:45:00-00:00,7/3/2019,18,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,3,71,,,,,,
2019-07-04T00:45:00-00:00,2019-07-04T01:00:00-00:00,7/3/2019,18,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,3,72,,,,,,
2019-07-04T01:00:00-00:00,2019-07-04T01:15:00-00:00,7/3/2019,19,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,3,73,,,,,,
2019-07-04T01:15:00-00:00,2019-07-04T01:30:00-00:00,7/3/2019,19,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,3,74,,,,,,
2019-07-04T01:30:00-00:00,2019-07-04T01:45:00-00:00,7/3/2019,19,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,3,75,,,,,,
2019-07-04T01:45:00-00:00,2019-07-04T02:00:00-00:00,7/3/2019,19,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,4,3,76,,,,,,
2019-07-04T02:00:00-00:00,2019-07-04T02:15:00-00:00,7/3/2019,20,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,3,77,,,,,,
2019-07-04T02:15:00-00:00,2019-07-04T02:30:00-00:00,7/3/2019,20,interval,RD,RD_CLR_PRC,RTM,3.25341,AS_CAISO_EXP,2,3,78,,,,,,
2019-07-04T02:30:00-00:00,2019-07-04T02:45:00-00:00,7/3/2019,20,interval,RD,RD_CLR_PRC,RTM,3,AS_CAISO_EXP,3,3,79,,,,,,
2019-07-04T02:45:00-00:00,2019-07-04T03:00:00-00:00,7/3/2019,20,interval,RD,RD_CLR_PRC,RTM,3,AS_CAISO_EXP,4,3,80,,,,,,
2019-07-04T03:00:00-00:00,2019-07-04T03:15:00-00:00,7/3/2019,21,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,3,81,,,,,,
2019-07-04T03:15:00-00:00,2019-07-04T03:30:00-00:00,7/3/2019,21,interval,RD,RD_CLR_PRC,RTM,3.29,AS_CAISO_EXP,2,3,82,,,,,,
2019-07-04T03:30:00-00:00,2019-07-04T03:45:00-00:00,7/3/2019,21,interval,RD,RD_CLR_PRC,RTM,3.29,AS_CAISO_EXP,3,3,83,,,,,,
2019-07-04T03:45:00-00:00,2019-07-04T04:00:00-00:00,7/3/2019,21,interval,RD,RD_CLR_PRC,RTM,3.29,AS_CAISO_EXP,4,3,84,,,,,,
2019-07-04T04:00:00-00:00,2019-07-04T04:15:00-00:00,7/3/2019,22,interval,RD,RD_CLR_PRC,RTM,0.01,AS_CAISO_EXP,1,3,85,,,,,,
2019-07-04T04:15:00-00:00,2019-07-04T04:30:00-00:00,7/3/2019,22,interval,RD,RD_CLR_PRC,RTM,6.34,AS_CAISO_EXP,2,3,86,,,,,,
2019-07-04T04:30:00-00:00,2019-07-04T04:45:00-00:00,7/3/2019,22,interval,RD,RD_CLR_PRC,RTM,9.63387,AS_CAISO_EXP,3,3,87,,,,,,
2019-07-04T04:45:00-00:00,2019-07-04T05:00:00-00:00,7/3/2019,22,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,4,3,88,,,,,,
2019-07-04T05:00:00-00:00,2019-07-04T05:15:00-00:00,7/3/2019,23,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,3,89,,,,,,
2019-07-04T05:15:00-00:00,2019-07-04T05:30:00-00:00,7/3/2019,23,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,3,90,,,,,,
2019-07-04T05:30:00-00:00,2019-07-04T05:45:00-00:00,7/3/2019,23,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,3,91,,,,,,
2019-07-04T05:45:00-00:00,2019-07-04T06:00:00-00:00,7/3/2019,23,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,3,92,,,,,,
2019-07-04T06:00:00-00:00,2019-07-04T06:15:00-00:00,7/3/2019,24,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,3,93,,,,,,
2019-07-04T06:15:00-00:00,2019-07-04T06:30:00-00:00,7/3/2019,24,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,3,94,,,,,,
2019-07-04T06:30:00-00:00,2019-07-04T06:45:00-00:00,7/3/2019,24,interval,RD,RD_CLR_PRC,RTM,3,AS_CAISO_EXP,3,3,95,,,,,,
2019-07-04T06:45:00-00:00,2019-07-04T07:00:00-00:00,7/3/2019,24,interval,RD,RD_CLR_PRC,RTM,3.02,AS_CAISO_EXP,4,3,96,,,,,,
2019-07-04T07:00:00-00:00,2019-07-04T07:15:00-00:00,7/4/2019,1,interval,RD,RD_CLR_PRC,RTM,1.92,AS_CAISO_EXP,1,4,1,,,,,,
2019-07-04T07:15:00-00:00,2019-07-04T07:30:00-00:00,7/4/2019,1,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,4,2,,,,,,
2019-07-04T07:30:00-00:00,2019-07-04T07:45:00-00:00,7/4/2019,1,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,4,3,,,,,,
2019-07-04T07:45:00-00:00,2019-07-04T08:00:00-00:00,7/4/2019,1,interval,RD,RD_CLR_PRC,RTM,8.36011,AS_CAISO_EXP,4,4,4,,,,,,
2019-07-04T08:00:00-00:00,2019-07-04T08:15:00-00:00,7/4/2019,2,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,4,5,,,,,,
2019-07-04T08:15:00-00:00,2019-07-04T08:30:00-00:00,7/4/2019,2,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,2,4,6,,,,,,
2019-07-04T08:30:00-00:00,2019-07-04T08:45:00-00:00,7/4/2019,2,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,3,4,7,,,,,,
2019-07-04T08:45:00-00:00,2019-07-04T09:00:00-00:00,7/4/2019,2,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,4,4,8,,,,,,
2019-07-04T09:00:00-00:00,2019-07-04T09:15:00-00:00,7/4/2019,3,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,4,9,,,,,,
2019-07-04T09:15:00-00:00,2019-07-04T09:30:00-00:00,7/4/2019,3,interval,RD,RD_CLR_PRC,RTM,0.01,AS_CAISO_EXP,2,4,10,,,,,,
2019-07-04T09:30:00-00:00,2019-07-04T09:45:00-00:00,7/4/2019,3,interval,RD,RD_CLR_PRC,RTM,0.01,AS_CAISO_EXP,3,4,11,,,,,,
2019-07-04T09:45:00-00:00,2019-07-04T10:00:00-00:00,7/4/2019,3,interval,RD,RD_CLR_PRC,RTM,8.16945,AS_CAISO_EXP,4,4,12,,,,,,
2019-07-04T10:00:00-00:00,2019-07-04T10:15:00-00:00,7/4/2019,4,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,4,13,,,,,,
2019-07-04T10:15:00-00:00,2019-07-04T10:30:00-00:00,7/4/2019,4,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,2,4,14,,,,,,
2019-07-04T10:30:00-00:00,2019-07-04T10:45:00-00:00,7/4/2019,4,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,3,4,15,,,,,,
2019-07-04T10:45:00-00:00,2019-07-04T11:00:00-00:00,7/4/2019,4,interval,RD,RD_CLR_PRC,RTM,38,AS_CAISO_EXP,4,4,16,,,,,,
2019-07-04T11:00:00-00:00,2019-07-04T11:15:00-00:00,7/4/2019,5,interval,RD,RD_CLR_PRC,RTM,38,AS_CAISO_EXP,1,4,17,,,,,,
